股票代码,股票名称,所属行业
000890,法尔胜,环保
300779,惠城环保,环保
000546,金圆股份,环保
300137,先河环保,环保
300854,中兰环保,环保
003027,同兴科技,环保
603903,中持股份,环保
688679,通源环境,环保
688069,德林海,环保
688376,美埃科技,环保
688309,恒誉环保,环保
300786,国林科技,环保
688335,复洁科技,环保
688600,皖仪科技,环保
301148,嘉戎技术,环保
001230,劲旅环境,环保
603282,亚光股份,环保
688480,赛恩斯,环保
300929,华骐环保,环保
002887,绿茵生态,环保
600796,钱江生化,环保
603200,上海洗霸,环保
000820,*ST节能,环保
603177,德创环保,环保
301500,飞南资源,环保
300800,力合科技,环保
300864,南大环境,环保
300210,森远股份,环保
688466,金科环境,环保
600217,中再资环,环保
300692,中赋科技,环保
603797,联泰环保,环保
300152,ST新动力,环保
301372,科净源,环保
603315,福鞍股份,环保
301519,舜禹股份,环保
301288,*ST清研,环保
688671,碧兴物联,环保
600769,祥龙电业,环保
300425,中建环能,环保
603588,高能环境,环保
688101,三达膜,环保
603686,福龙马,环保
920370,新安洁,环保
600817,宇通重工,环保
300422,博世科,环保
300172,中电环保,环保
000551,创元科技,环保
000068,华控赛格,环保
688156,路德科技,环保
001336,楚环科技,环保
300437,清水源,环保
300334,津膜科技,环保
301203,国泰环保,环保
603324,盛剑科技,环保
301049,超越科技,环保
688057,金达莱,环保
688370,丛麟科技,环保
688178,万德斯,环保
301265,华新环保,环保
600461,洪城环境,环保
300958,建工修复,环保
920263,中航泰达,环保
002266,浙富控股,环保
300664,鹏鹞环保,环保
300070,碧水源,环保
002645,华宏科技,环保
300815,玉禾田,环保
300614,百川畅银,环保
002973,侨银股份,环保
002672,东江环保,环保
002778,中晟高科,环保
000598,兴蓉环境,环保
000685,中山公用,环保
300899,*ST凯鑫,环保
002573,清新环境,环保
688701,卓锦股份,环保
603568,伟明环保,环保
000605,渤海股份,环保
600283,钱江水利,环保
600388,龙净环保,环保
600133,东湖高新,环保
600526,菲达环保,环保
301175,中科环保,环保
000826,启迪环境,环保
003039,顺控发展,环保
605069,正和生态,环保
601158,重庆水务,环保
688565,力源科技,环保
000885,城发环境,环保
300056,中创环保,环保
603817,海峡环保,环保
301305,朗坤科技,环保
601199,江南水务,环保
002658,雪迪龙,环保
000544,中原环保,环保
300190,维尔利,环保
002210,飞马国际,环保
301127,武汉天源,环保
300774,倍杰特,环保
600008,首创环保,环保
603291,联合水务,环保
600874,创业环保,环保
601200,上海环境,环保
301068,大地海洋,环保
920802,保丽洁,环保
000035,中国天楹,环保
603126,中材节能,环保
002210,飞马国际,环保
300187,永清环保,环保
688501,青达环保,环保
002034,旺能环境,环保
000967,盈峰环境,环保
605081,*ST太和,环保
301259,艾布鲁,环保
603759,海天股份,环保
300266,兴源环境,环保
600187,国中水务,环保
601827,三峰环境,环保
301109,军信股份,环保
300631,久吾高科,环保
301030,仕净科技,环保
600292,电投水电,环保
301081,严牌股份,环保
300140,节能环境,环保
600323,瀚蓝环境,环保
600168,武汉控股,环保
920145,恒合股份,环保
300867,圣元环保,环保
601368,绿城水务,环保
000711,ST京蓝,环保
688096,京源环保,环保
601033,永兴股份,环保
601330,绿色动力,环保
601000,唐山港,交通运输
000905,厦门港务,交通运输
603967,中创物流,交通运输
600057,厦门象屿,交通运输
601598,中国外运,交通运输
601156,东航物流,交通运输
600428,中远海特,交通运输
603162,海通发展,交通运输
002682,龙洲股份,交通运输
600897,厦门空港,交通运输
601919,中远海控,交通运输
600033,福建高速,交通运输
600350,山东高速,交通运输
603565,中谷物流,交通运输
600125,铁龙物流,交通运输
600755,厦门国贸,交通运输
600753,*ST海钦,交通运输
000429,粤高速Ａ,交通运输
000548,湖南投资,交通运输
601107,四川成渝,交通运输
600704,物产中大,交通运输
603569,长久物流,交通运输
603648,畅联股份,交通运输
000906,浙商中拓,交通运输
601975,招商南油,交通运输
603167,渤海轮渡,交通运输
603329,上海雅仕,交通运输
603535,嘉诚国际,交通运输
600115,中国东航,交通运输
600179,安通控股,交通运输
601816,京沪高铁,交通运输
600018,上港集团,交通运输
002889,东方嘉盛,交通运输
601006,大秦铁路,交通运输
000582,北部湾港,交通运输
600153,建发股份,交通运输
601333,广深铁路,交通运输
600561,江西长运,交通运输
601228,广州港,交通运输
300240,飞力达,交通运输
201872,招港B,交通运输
000557,西部创业,交通运输
603066,音飞储存,交通运输
002010,传化智联,交通运输
002120,韵达股份,交通运输
200429,粤高速Ｂ,交通运输
001317,三羊马,交通运输
601188,龙江交通,交通运输
601022,宁波远洋,交通运输
600221,海航控股,交通运输
600180,瑞茂通,交通运输
600035,楚天高速,交通运输
002492,恒基达鑫,交通运输
600009,上海机场,交通运输
600650,锦江在线,交通运输
603836,海程邦达,交通运输
002320,海峡股份,交通运输
600834,申通地铁,交通运输
601021,春秋航空,交通运输
600787,中储股份,交通运输
920571,国航远洋,交通运输
002800,天顺股份,交通运输
603713,密尔克卫,交通运输
600004,白云机场,交通运输
601872,招商轮船,交通运输
000520,凤凰航运,交通运输
001213,中铁特货,交通运输
600020,中原高速,交通运输
601111,中国国航,交通运输
601083,锦江航运,交通运输
600279,重庆港,交通运输
603069,海汽集团,交通运输
001965,招商公路,交通运输
601008,连云港,交通运输
000099,中信海直,交通运输
001202,炬申股份,交通运输
601018,宁波港,交通运输
001872,招商港口,交通运输
600368,五洲交通,交通运输
002352,顺丰控股,交通运输
300013,新宁物流,交通运输
900903,大众Ｂ股,交通运输
600029,南方航空,交通运输
603128,华贸物流,交通运输
600794,保税科技,交通运输
603885,吉祥航空,交通运输
002040,南 京 港,交通运输
001228,永泰运,交通运输
600611,大众交通,交通运输
600717,天津港,交通运输
000088,盐 田 港,交通运输
001205,盛航股份,交通运输
600106,重庆路桥,交通运输
001391,国货航,交通运输
000755,山西高速,交通运输
600233,圆通速递,交通运输
601298,青岛港,交通运输
603209,兴通股份,交通运输
603209,兴通股份,交通运输
600119,长江投资,交通运输
000886,海南高速,交通运输
000089,深圳机场,交通运输
001220,世盟股份,交通运输
000900,现代投资,交通运输
002928,华夏航空,交通运输
601518,吉林高速,交通运输
600751,海航科技,交通运输
600269,赣粤高速,交通运输
002468,申通快递,交通运输
900914,锦在线B,交通运输
600377,宁沪高速,交通运输
300350,华鹏飞,交通运输
000626,远大控股,交通运输
603117,万林物流,交通运输
601866,中远海发,交通运输
600798,宁波海运,交通运输
002769,普路通,交通运输
605050,福然德,交通运输
920351,华光源海,交通运输
300873,海晨股份,交通运输
900938,海科B,交通运输
600012,皖通高速,交通运输
601880,辽港股份,交通运输
900945,海控B股,交通运输
600026,中远海能,交通运输
600548,深高速,交通运输
002930,宏川智慧,交通运输
600017,日照港,交通运输
600603,广汇物流,交通运输
603871,嘉友国际,交通运输
601326,秦港股份,交通运输
603813,*ST原尚,交通运输
000828,东莞控股,交通运输
603056,德邦股份,交通运输
002357,富临运业,交通运输
002508,老板电器,厨房电器
002677,浙江美大,厨房电器
002035,华帝股份,厨房电器
605336,帅丰电器,厨房电器
300894,火星人,厨房电器
300911,亿田智能,厨房电器
000707,双环科技,纯碱
600409,三友化工,纯碱
601065,江盐集团,纯碱
000822,山东海化,纯碱
000683,博源化工,纯碱
300159,*ST新研,农用机械
603029,天鹅股份,农用机械
301533,威马农机,农用机械
002890,弘宇股份,农用机械
603789,*ST星农,农用机械
301260,格力博,农用机械
601038,一拖股份,农用机械
920608,丰安股份,农用机械
300879,大叶股份,农用机械
920895,花溪科技,农用机械
688019,安集科技,电子化学品Ⅲ
688150,莱特光电,电子化学品Ⅲ
688603,天承科技,电子化学品Ⅲ
688268,华特气体,电子化学品Ⅲ
688545,兴福电子,电子化学品Ⅲ
002643,万润股份,电子化学品Ⅲ
920526,凯华材料,电子化学品Ⅲ
300537,广信材料,电子化学品Ⅲ
688548,广钢气体,电子化学品Ⅲ
688683,莱尔科技,电子化学品Ⅲ
002584,西陇科学,电子化学品Ⅲ
300429,强力新材,电子化学品Ⅲ
300236,上海新阳,电子化学品Ⅲ
300285,国瓷材料,电子化学品Ⅲ
300655,晶瑞电材,电子化学品Ⅲ
603931,格林达,电子化学品Ⅲ
300684,中石科技,电子化学品Ⅲ
603078,江化微,电子化学品Ⅲ
300576,容大感光,电子化学品Ⅲ
603002,宏昌电子,电子化学品Ⅲ
300398,飞凯材料,电子化学品Ⅲ
300346,南大光电,电子化学品Ⅲ
688035,德邦科技,电子化学品Ⅲ
688359,三孚新科,电子化学品Ⅲ
002741,光华科技,电子化学品Ⅲ
688549,中巨芯-U,电子化学品Ⅲ
301489,思泉新材,电子化学品Ⅲ
600330,天通股份,电子化学品Ⅲ
300054,鼎龙股份,电子化学品Ⅲ
688106,金宏气体,电子化学品Ⅲ
301319,唯特偶,电子化学品Ⅲ
688550,瑞联新材,电子化学品Ⅲ
688371,菲沃泰,电子化学品Ⅲ
300481,濮阳惠成,电子化学品Ⅲ
688019,安集科技,电子化学品Ⅱ
688150,莱特光电,电子化学品Ⅱ
688603,天承科技,电子化学品Ⅱ
688268,华特气体,电子化学品Ⅱ
688545,兴福电子,电子化学品Ⅱ
002643,万润股份,电子化学品Ⅱ
920526,凯华材料,电子化学品Ⅱ
300537,广信材料,电子化学品Ⅱ
688548,广钢气体,电子化学品Ⅱ
688683,莱尔科技,电子化学品Ⅱ
002584,西陇科学,电子化学品Ⅱ
300429,强力新材,电子化学品Ⅱ
300236,上海新阳,电子化学品Ⅱ
300285,国瓷材料,电子化学品Ⅱ
300655,晶瑞电材,电子化学品Ⅱ
603931,格林达,电子化学品Ⅱ
300684,中石科技,电子化学品Ⅱ
603078,江化微,电子化学品Ⅱ
300576,容大感光,电子化学品Ⅱ
603002,宏昌电子,电子化学品Ⅱ
300398,飞凯材料,电子化学品Ⅱ
300346,南大光电,电子化学品Ⅱ
688035,德邦科技,电子化学品Ⅱ
688359,三孚新科,电子化学品Ⅱ
002741,光华科技,电子化学品Ⅱ
688549,中巨芯-U,电子化学品Ⅱ
301489,思泉新材,电子化学品Ⅱ
600330,天通股份,电子化学品Ⅱ
300054,鼎龙股份,电子化学品Ⅱ
688106,金宏气体,电子化学品Ⅱ
301319,唯特偶,电子化学品Ⅱ
688550,瑞联新材,电子化学品Ⅱ
688371,菲沃泰,电子化学品Ⅱ
300481,濮阳惠成,电子化学品Ⅱ
000510,新金路,氯碱
600075,新疆天业,氯碱
000818,航锦科技,氯碱
002092,中泰化学,氯碱
601216,君正集团,氯碱
002748,世龙实业,氯碱
600319,亚星化学,氯碱
900908,氯碱Ｂ股,氯碱
601678,滨化股份,氯碱
600618,氯碱化工,氯碱
000635,英 力 特,氯碱
600935,华塑股份,氯碱
601568,北元集团,氯碱
002386,天原股份,氯碱
603213,镇洋发展,氯碱
600506,统一股份,炼化及贸易
601857,中国石油,炼化及贸易
600346,恒力石化,炼化及贸易
601233,桐昆股份,炼化及贸易
300839,博汇股份,炼化及贸易
002221,东华能源,炼化及贸易
603798,康普顿,炼化及贸易
600028,中国石化,炼化及贸易
000301,东方盛虹,炼化及贸易
300055,万邦达,炼化及贸易
002493,荣盛石化,炼化及贸易
002476,宝莫股份,炼化及贸易
002986,宇新股份,炼化及贸易
002377,国创高新,炼化及贸易
000819,岳阳兴长,炼化及贸易
600256,广汇能源,炼化及贸易
000096,广聚能源,炼化及贸易
001316,润贝航科,炼化及贸易
600688,上海石化,炼化及贸易
000698,ST沈化,炼化及贸易
000985,大庆华科,炼化及贸易
000703,恒逸石化,炼化及贸易
000554,泰山石油,炼化及贸易
603223,恒通股份,炼化及贸易
300135,宝利国际,炼化及贸易
002408,齐翔腾达,炼化及贸易
000159,国际实业,炼化及贸易
000059,华锦股份,炼化及贸易
603353,和顺石油,炼化及贸易
000637,茂化实华,炼化及贸易
600800,渤海化学,炼化及贸易
002831,裕同科技,纸包装
603429,*ST集友,纸包装
002565,顺灏股份,纸包装
002799,环球印务,纸包装
002303,美盈森,纸包装
603091,众鑫股份,纸包装
002191,劲嘉股份,纸包装
002228,合兴包装,纸包装
920075,柏星龙,纸包装
301296,新巨丰,纸包装
301223,中荣股份,纸包装
603499,翔港科技,纸包装
301355,南王科技,纸包装
000812,陕西金叶,纸包装
300883,龙利得,纸包装
603058,永吉股份,纸包装
920392,佳合科技,纸包装
601515,衢州东峰,纸包装
002836,新宏泽,纸包装
301062,上海艾录,纸包装
603687,大胜达,纸包装
301021,英诺激光,激光设备
002008,大族激光,激光设备
300747,锐科激光,激光设备
688170,德龙激光,激光设备
688025,杰普特,激光设备
300227,光韵达,激光设备
688646,ST逸飞,激光设备
000988,华工科技,激光设备
